Freq.	I(R1)
1.70150000000000e+07	(-1.99303505455294e+02dB,9.90506446903027e+01°)
1.70200000000000e+07	(-1.99363598115793e+02dB,9.97343291427352e+01°)
1.70250000000000e+07	(-1.99376820998347e+02dB,9.98598773505492e+01°)
1.70300000000000e+07	(-1.99351002498421e+02dB,9.92335289476136e+01°)
1.70350000000000e+07	(-1.99419889653837e+02dB,9.99385196298273e+01°)
1.70400000000000e+07	(-1.99440236948250e+02dB,9.96370758896288e+01°)
1.70450000000000e+07	(-1.99319765420651e+02dB,9.88052338559703e+01°)
1.70500000000000e+07	(-1.99419859215149e+02dB,9.88740726614324e+01°)
1.70550000000000e+07	(-1.99402738669285e+02dB,1.00024014275827e+02°)
1.70600000000000e+07	(-1.99363615374417e+02dB,9.96932174495056e+01°)
1.70650000000000e+07	(-1.99373037681429e+02dB,1.00098036912604e+02°)
1.70700000000000e+07	(-1.99452280638573e+02dB,9.94988492029706e+01°)
1.70750000000000e+07	(-1.99285856199651e+02dB,9.96702885242260e+01°)
1.70800000000000e+07	(-1.99393173664336e+02dB,9.97748897688952e+01°)
1.70850000000000e+07	(-1.99371519547670e+02dB,9.94704469302808e+01°)
1.70900000000000e+07	(-1.99324150531646e+02dB,9.99538691510716e+01°)
1.70950000000000e+07	(-1.99381819388498e+02dB,9.96987293072520e+01°)
1.71000000000000e+07	(-1.99430468817685e+02dB,9.95746755936916e+01°)
1.71050000000000e+07	(-1.99375370127588e+02dB,9.89479200388767e+01°)
1.71100000000000e+07	(-1.99360871572286e+02dB,9.96601315519860e+01°)
1.71150000000000e+07	(-1.99333218867566e+02dB,9.96378218456795e+01°)
1.71200000000000e+07	(-1.99407797667928e+02dB,9.94852251422796e+01°)
1.71250000000000e+07	(-1.99452736458893e+02dB,9.97074771908583e+01°)
1.71300000000000e+07	(-1.99352679343344e+02dB,9.96374438782308e+01°)
1.71350000000000e+07	(-1.99473253988020e+02dB,1.00066373956007e+02°)
1.71400000000000e+07	(-1.99432720263076e+02dB,9.97124235545789e+01°)
1.71450000000000e+07	(-1.99343927515611e+02dB,9.91456059903732e+01°)
1.71500000000000e+07	(-1.99315782135480e+02dB,9.88249423675021e+01°)
1.71550000000000e+07	(-1.99425352285538e+02dB,1.00007446311303e+02°)
1.71600000000000e+07	(-1.99420473318091e+02dB,9.95890704590812e+01°)
1.71650000000000e+07	(-1.99494826081512e+02dB,9.99091832080689e+01°)
1.71700000000000e+07	(-1.99447880212047e+02dB,9.94201818225049e+01°)
1.71750000000000e+07	(-1.99361758399681e+02dB,1.00044199771180e+02°)
1.71800000000000e+07	(-1.99454420923630e+02dB,9.98833160561466e+01°)
1.71850000000000e+07	(-1.99440701473188e+02dB,9.89151000238893e+01°)
1.71900000000000e+07	(-1.99409877020955e+02dB,1.00013531853836e+02°)
1.71950000000000e+07	(-1.99387017855561e+02dB,9.95760915129779e+01°)
1.72000000000000e+07	(-1.99498824804044e+02dB,9.97866068419224e+01°)
1.72050000000000e+07	(-1.99353683348245e+02dB,9.90805215656386e+01°)
1.72100000000000e+07	(-1.99395690035211e+02dB,9.98941759161522e+01°)
1.72150000000000e+07	(-1.99446052070376e+02dB,1.00038171731962e+02°)
1.72200000000000e+07	(-1.99418954815046e+02dB,9.94606266063076e+01°)
1.72250000000000e+07	(-1.99483260840839e+02dB,9.95254197496714e+01°)
1.72300000000000e+07	(-1.99416004806961e+02dB,1.00035309583941e+02°)
1.72350000000000e+07	(-1.99510583312443e+02dB,1.00155168840583e+02°)
1.72400000000000e+07	(-1.99445327464779e+02dB,1.00058094636234e+02°)
1.72450000000000e+07	(-1.99435109108131e+02dB,9.96247507984908e+01°)
1.72500000000000e+07	(-1.99291948667951e+02dB,9.97122373434298e+01°)
1.72550000000000e+07	(-1.99457774141609e+02dB,1.00136814659849e+02°)
1.72600000000000e+07	(-1.99460622649998e+02dB,9.95246539845499e+01°)
1.72650000000000e+07	(-1.99543872654066e+02dB,9.94593468908530e+01°)
1.72700000000000e+07	(-1.99446928788074e+02dB,9.97974925668618e+01°)
1.72750000000000e+07	(-1.99471549348602e+02dB,1.00144545185348e+02°)
1.72800000000000e+07	(-1.99508278582506e+02dB,9.98534893981616e+01°)
1.72850000000000e+07	(-1.99445437798644e+02dB,9.86765132011769e+01°)
1.72900000000000e+07	(-1.99478982961581e+02dB,9.97716032227351e+01°)
1.72950000000000e+07	(-1.99407113217354e+02dB,9.97286370080838e+01°)
1.73000000000000e+07	(-1.99580522828214e+02dB,9.98559552379373e+01°)
1.73050000000000e+07	(-1.99394967974415e+02dB,9.96147416020280e+01°)
1.73100000000000e+07	(-1.99462175505150e+02dB,1.00019883277423e+02°)
1.73150000000000e+07	(-1.99565638763529e+02dB,9.99359353122847e+01°)
1.73200000000000e+07	(-1.99447127808158e+02dB,9.96926254498178e+01°)
1.73250000000000e+07	(-1.99481380226568e+02dB,9.95489342992242e+01°)
1.73300000000000e+07	(-1.99510283362906e+02dB,1.00065395071844e+02°)
1.73350000000000e+07	(-1.99543774409390e+02dB,1.00315267377847e+02°)
1.73400000000000e+07	(-1.99503121333664e+02dB,1.00372002421302e+02°)
1.73450000000000e+07	(-1.99572482679356e+02dB,9.98062335586616e+01°)
1.73500000000000e+07	(-1.99417888275245e+02dB,1.00574479928845e+02°)
1.73550000000000e+07	(-1.99517583255656e+02dB,1.00256229098555e+02°)
1.73600000000000e+07	(-1.99493020908206e+02dB,9.95721725518763e+01°)
1.73650000000000e+07	(-1.99514112848482e+02dB,9.93316006591106e+01°)
1.73700000000000e+07	(-1.99510009438414e+02dB,1.00317905958933e+02°)
1.73750000000000e+07	(-1.99563295761077e+02dB,9.99091339423640e+01°)
1.73800000000000e+07	(-1.99537552971243e+02dB,9.97448112543311e+01°)
1.73850000000000e+07	(-1.99459766243179e+02dB,9.89858217011519e+01°)
1.73900000000000e+07	(-1.99506584218075e+02dB,9.94779168076308e+01°)
1.73950000000000e+07	(-1.99467418872665e+02dB,9.99489253308474e+01°)
1.74000000000000e+07	(-1.99642145685766e+02dB,9.97409666207721e+01°)
1.74050000000000e+07	(-1.99514297433332e+02dB,9.99825377686810e+01°)
1.74100000000000e+07	(-1.99531979749747e+02dB,9.99108845376957e+01°)
1.74150000000000e+07	(-1.99621135769401e+02dB,9.95871654828106e+01°)
1.74200000000000e+07	(-1.99516152945804e+02dB,9.98909859927026e+01°)
1.74250000000000e+07	(-1.99489718759371e+02dB,9.98370493019775e+01°)
1.74300000000000e+07	(-1.99580095119904e+02dB,9.97718598654587e+01°)
1.74350000000000e+07	(-1.99592693282888e+02dB,1.00484828862425e+02°)
1.74400000000000e+07	(-1.99581445497864e+02dB,1.00426745320964e+02°)
1.74450000000000e+07	(-1.99680935063201e+02dB,9.95880017293872e+01°)
1.74500000000000e+07	(-1.99599339494792e+02dB,1.00593314455353e+02°)
1.74550000000000e+07	(-1.99584109295914e+02dB,1.00192596559097e+02°)
1.74600000000000e+07	(-1.99531686272088e+02dB,9.97251356410484e+01°)
1.74650000000000e+07	(-1.99489405656566e+02dB,9.97974911246159e+01°)
1.74700000000000e+07	(-1.99623750182417e+02dB,1.00479964292544e+02°)
1.74750000000000e+07	(-1.99605655130435e+02dB,9.96012580060860e+01°)
1.74800000000000e+07	(-1.99546930368344e+02dB,9.97609681931378e+01°)
1.74850000000000e+07	(-1.99540558645504e+02dB,9.95220245297799e+01°)
1.74900000000000e+07	(-1.99511256917509e+02dB,9.94272570521836e+01°)
1.74950000000000e+07	(-1.99547587453282e+02dB,1.00013755570644e+02°)
1.75000000000000e+07	(-1.99657194255601e+02dB,9.96367424009489e+01°)
1.75050000000000e+07	(-1.99642289296280e+02dB,9.98233184579876e+01°)
1.75100000000000e+07	(-1.99576023510682e+02dB,9.96776109013881e+01°)
1.75150000000000e+07	(-1.99621588460541e+02dB,9.94604679349824e+01°)
1.75200000000000e+07	(-1.99597745060516e+02dB,9.98380428212068e+01°)
1.75250000000000e+07	(-1.99541802203588e+02dB,1.00208016195209e+02°)
1.75300000000000e+07	(-1.99606450772451e+02dB,9.95148714555051e+01°)
1.75350000000000e+07	(-1.99647850691302e+02dB,1.00498466764218e+02°)
1.75400000000000e+07	(-1.99641307535495e+02dB,1.00261963051251e+02°)
1.75450000000000e+07	(-1.99709045260748e+02dB,9.93335172757751e+01°)
1.75500000000000e+07	(-1.99688932805128e+02dB,9.99224383912220e+01°)
1.75550000000000e+07	(-1.99625118304244e+02dB,1.00016941249200e+02°)
1.75600000000000e+07	(-1.99587826076731e+02dB,9.99230063705321e+01°)
1.75650000000000e+07	(-1.99550047314568e+02dB,1.00487804384496e+02°)
1.75700000000000e+07	(-1.99712181274120e+02dB,1.00172523061540e+02°)
1.75750000000000e+07	(-1.99613508980234e+02dB,9.95321716343856e+01°)
1.75800000000000e+07	(-1.99568731050040e+02dB,9.99879396272869e+01°)
1.75850000000000e+07	(-1.99668047647912e+02dB,9.97967655098322e+01°)
1.75900000000000e+07	(-1.99539619677945e+02dB,9.96535338679885e+01°)
1.75950000000000e+07	(-1.99612870622627e+02dB,9.99185191075861e+01°)
1.76000000000000e+07	(-1.99647811410644e+02dB,9.98072096638805e+01°)
1.76050000000000e+07	(-1.99702518751391e+02dB,9.93951228521030e+01°)
1.76100000000000e+07	(-1.99596743229874e+02dB,9.95725819295185e+01°)
1.76150000000000e+07	(-1.99627989023732e+02dB,9.96900942300964e+01°)
1.76200000000000e+07	(-1.99650258982855e+02dB,9.96585282480274e+01°)
1.76250000000000e+07	(-1.99630690537560e+02dB,1.00371288165045e+02°)
1.76300000000000e+07	(-1.99622659106905e+02dB,9.95393264783223e+01°)
1.76350000000000e+07	(-1.99677229028122e+02dB,1.00348567693931e+02°)
1.76400000000000e+07	(-1.99671950297841e+02dB,1.00089493452536e+02°)
1.76450000000000e+07	(-1.99687879605009e+02dB,9.94780492726130e+01°)
1.76500000000000e+07	(-1.99652977522849e+02dB,9.94636452045606e+01°)
1.76550000000000e+07	(-1.99640700699686e+02dB,9.99902073847012e+01°)
1.76600000000000e+07	(-1.99660638035465e+02dB,1.00085375241106e+02°)
1.76650000000000e+07	(-1.99684775377285e+02dB,1.00757563472854e+02°)
1.76700000000000e+07	(-1.99724742271114e+02dB,9.98232079021320e+01°)
1.76750000000000e+07	(-1.99628918540636e+02dB,9.97694671014820e+01°)
1.76800000000000e+07	(-1.99630208605800e+02dB,1.00248148216974e+02°)
1.76850000000000e+07	(-1.99772559112850e+02dB,9.96705971805625e+01°)
1.76900000000000e+07	(-1.99620062680598e+02dB,9.99077428077976e+01°)
1.76950000000000e+07	(-1.99653331025487e+02dB,9.98365281737278e+01°)
1.77000000000000e+07	(-1.99668764066464e+02dB,1.00252489640010e+02°)
1.77050000000000e+07	(-1.99697601452593e+02dB,9.92679183543768e+01°)
1.77100000000000e+07	(-1.99624921132264e+02dB,9.97118608707757e+01°)
1.77150000000000e+07	(-1.99675995750744e+02dB,1.00013056366024e+02°)
1.77200000000000e+07	(-1.99675379641179e+02dB,9.96378863010499e+01°)
1.77250000000000e+07	(-1.99713642365939e+02dB,1.00186430439020e+02°)
1.77300000000000e+07	(-1.99669577041359e+02dB,9.97495627811820e+01°)
1.77350000000000e+07	(-1.99673049207920e+02dB,1.00263476331796e+02°)
1.77400000000000e+07	(-1.99694292175840e+02dB,1.00072166735262e+02°)
1.77450000000000e+07	(-1.99693406737245e+02dB,1.00036466930968e+02°)
1.77500000000000e+07	(-1.99595216003219e+02dB,9.97483652453715e+01°)
1.77550000000000e+07	(-1.99666781615968e+02dB,1.00223651999851e+02°)
1.77600000000000e+07	(-1.99734996466974e+02dB,1.00154339961828e+02°)
1.77650000000000e+07	(-1.99797673535794e+02dB,1.00348625660291e+02°)
1.77700000000000e+07	(-1.99699538849194e+02dB,9.98907965055067e+01°)
1.77750000000000e+07	(-1.99682220600589e+02dB,1.00123024698181e+02°)
1.77800000000000e+07	(-1.99720164591050e+02dB,1.00280692570132e+02°)
1.77850000000000e+07	(-1.99812705118566e+02dB,9.94715596333576e+01°)
1.77900000000000e+07	(-1.99731840962285e+02dB,9.99231820558088e+01°)
1.77950000000000e+07	(-1.99686116397085e+02dB,9.98814824176574e+01°)
1.78000000000000e+07	(-1.99747268944744e+02dB,1.00632489515756e+02°)
1.78050000000000e+07	(-1.99700275855369e+02dB,9.96388993661566e+01°)
1.78100000000000e+07	(-1.99685795043100e+02dB,9.99539894981454e+01°)
1.78150000000000e+07	(-1.99749504627551e+02dB,1.00148745771683e+02°)
1.78200000000000e+07	(-1.99715111039902e+02dB,9.98380906979535e+01°)
1.78250000000000e+07	(-1.99750735353423e+02dB,9.98369702312948e+01°)
1.78300000000000e+07	(-1.99749674163013e+02dB,9.99079862886910e+01°)
1.78350000000000e+07	(-1.99672343877062e+02dB,1.00427369895499e+02°)
1.78400000000000e+07	(-1.99731325246908e+02dB,1.00207775814589e+02°)
1.78450000000000e+07	(-1.99763011537201e+02dB,1.00585712884753e+02°)
1.78500000000000e+07	(-1.99618335273557e+02dB,1.00417665263081e+02°)
1.78550000000000e+07	(-1.99731648875828e+02dB,1.00504187586718e+02°)
1.78600000000000e+07	(-1.99793013973107e+02dB,1.00147306689423e+02°)
1.78650000000000e+07	(-1.99811148964846e+02dB,9.97251674769171e+01°)
1.78700000000000e+07	(-1.99716217847725e+02dB,1.00331782636770e+02°)
1.78750000000000e+07	(-1.99770412343088e+02dB,1.00358685498423e+02°)
1.78800000000000e+07	(-1.99794679457349e+02dB,1.00056554538164e+02°)
1.78850000000000e+07	(-1.99816002728764e+02dB,9.95673283448212e+01°)
1.78900000000000e+07	(-1.99822317890311e+02dB,9.96940937495632e+01°)
1.78950000000000e+07	(-1.99727343469318e+02dB,9.99918016560730e+01°)
1.79000000000000e+07	(-1.99848337283208e+02dB,1.00589635986025e+02°)
1.79050000000000e+07	(-1.99764432789274e+02dB,1.00148876659341e+02°)
1.79100000000000e+07	(-1.99772626598450e+02dB,1.00069753658663e+02°)
1.79150000000000e+07	(-1.99815843382928e+02dB,1.00089538784606e+02°)
1.79200000000000e+07	(-1.99793159012926e+02dB,1.00021071090748e+02°)
1.79250000000000e+07	(-1.99745869642467e+02dB,9.96871205614554e+01°)
1.79300000000000e+07	(-1.99830842059064e+02dB,9.99306566339637e+01°)
1.79350000000000e+07	(-1.99718453941109e+02dB,1.00698143739316e+02°)
1.79400000000000e+07	(-1.99788594738633e+02dB,1.00388605992978e+02°)
1.79450000000000e+07	(-1.99861247736754e+02dB,1.00697344526955e+02°)
1.79500000000000e+07	(-1.99722958325050e+02dB,1.00777791065842e+02°)
1.79550000000000e+07	(-1.99818664648398e+02dB,1.00534597855123e+02°)
1.79600000000000e+07	(-1.99829587465809e+02dB,1.00172422137177e+02°)
1.79650000000000e+07	(-1.99758647947437e+02dB,9.95901026013189e+01°)
1.79700000000000e+07	(-1.99801202014443e+02dB,1.00695662607934e+02°)
1.79750000000000e+07	(-1.99862679415558e+02dB,1.00380386886160e+02°)
1.79800000000000e+07	(-1.99824421417341e+02dB,9.98356410827441e+01°)
1.79850000000000e+07	(-1.99837678307218e+02dB,9.99377404115423e+01°)
1.79900000000000e+07	(-1.99860906183938e+02dB,9.94979069500059e+01°)
1.79950000000000e+07	(-1.99775268083860e+02dB,1.00053883159130e+02°)
1.80000000000000e+07	(-1.99907084618378e+02dB,1.00158375550806e+02°)
1.80050000000000e+07	(-1.99869707179722e+02dB,1.00338622508658e+02°)
1.80100000000000e+07	(-1.99854344808134e+02dB,9.99968753259033e+01°)
1.80150000000000e+07	(-1.99866354803171e+02dB,1.00013647677569e+02°)
1.80200000000000e+07	(-1.99879345256091e+02dB,9.99697534925093e+01°)
1.80250000000000e+07	(-1.99746044079242e+02dB,9.99171611573173e+01°)
1.80300000000000e+07	(-1.99888029225843e+02dB,9.99414024994517e+01°)
1.80350000000000e+07	(-1.99808623513752e+02dB,1.00729759207414e+02°)
1.80400000000000e+07	(-1.99857935342611e+02dB,1.00513494296738e+02°)
1.80450000000000e+07	(-1.99920177044543e+02dB,1.00380153031491e+02°)
1.80500000000000e+07	(-1.99830001918187e+02dB,1.00555189956167e+02°)
1.80550000000000e+07	(-1.99879187115825e+02dB,1.00298901605230e+02°)
1.80600000000000e+07	(-1.99856994423904e+02dB,1.00326228393690e+02°)
1.80650000000000e+07	(-1.99745189217932e+02dB,1.00078498217385e+02°)
1.80700000000000e+07	(-1.99902440502606e+02dB,1.00643602840183e+02°)
1.80750000000000e+07	(-1.99928228746349e+02dB,1.00270019351160e+02°)
1.80800000000000e+07	(-1.99830777854585e+02dB,9.98822228433436e+01°)
1.80850000000000e+07	(-1.99898199999589e+02dB,1.00272411398745e+02°)
1.80900000000000e+07	(-1.99872210674165e+02dB,9.96133040437749e+01°)
1.80950000000000e+07	(-1.99821211078119e+02dB,1.00069212849033e+02°)
1.81000000000000e+07	(-1.99900115957408e+02dB,9.97959109705376e+01°)
1.81050000000000e+07	(-1.99948553527457e+02dB,1.00156902550638e+02°)
1.81100000000000e+07	(-1.99906767825734e+02dB,9.98879142500739e+01°)
1.81150000000000e+07	(-1.99912828876674e+02dB,1.00003910086876e+02°)
1.81200000000000e+07	(-1.99925860736972e+02dB,9.97881628110674e+01°)
1.81250000000000e+07	(-1.99797818131136e+02dB,1.00331874616690e+02°)
1.81300000000000e+07	(-1.99930000704426e+02dB,1.00064208070936e+02°)
1.81350000000000e+07	(-1.99891812789520e+02dB,1.00387420043463e+02°)
1.81400000000000e+07	(-1.99927524331893e+02dB,1.00544629322430e+02°)
1.81450000000000e+07	(-1.99915364916001e+02dB,1.00072367908619e+02°)
1.81500000000000e+07	(-1.99876250227269e+02dB,1.00097994738085e+02°)
1.81550000000000e+07	(-1.99889347897629e+02dB,1.00112094552576e+02°)
1.81600000000000e+07	(-1.99893213986734e+02dB,1.00577160873608e+02°)
1.81650000000000e+07	(-1.99830312116176e+02dB,1.00659938694479e+02°)
1.81700000000000e+07	(-1.99952460049260e+02dB,1.00325288749868e+02°)
1.81750000000000e+07	(-1.99959263384243e+02dB,1.00201497188112e+02°)
1.81800000000000e+07	(-1.99861030984688e+02dB,1.00166324745014e+02°)
1.81850000000000e+07	(-1.99971022637692e+02dB,1.00370465730386e+02°)
1.81900000000000e+07	(-1.99905621164486e+02dB,1.00023796143674e+02°)
1.81950000000000e+07	(-1.99866698909269e+02dB,1.00117262749852e+02°)
1.82000000000000e+07	(-1.99876803347451e+02dB,9.98862794539449e+01°)
1.82050000000000e+07	(-1.99967045311481e+02dB,9.99698058540483e+01°)
1.82100000000000e+07	(-1.99937690200969e+02dB,9.99117665031324e+01°)
1.82150000000000e+07	(-1.99959914477848e+02dB,1.00004998248527e+02°)
1.82200000000000e+07	(-1.99933048458197e+02dB,9.98067480863877e+01°)
1.82250000000000e+07	(-1.99902773196150e+02dB,1.00554508755989e+02°)
1.82300000000000e+07	(-1.99977997047389e+02dB,1.00261647036862e+02°)
1.82350000000000e+07	(-1.99923965668933e+02dB,9.99742759952666e+01°)
1.82400000000000e+07	(-1.99983230731642e+02dB,1.00506392595070e+02°)
1.82450000000000e+07	(-1.99892089034468e+02dB,1.00137665183856e+02°)
1.82500000000000e+07	(-1.99877027737718e+02dB,9.98771926141006e+01°)
1.82550000000000e+07	(-1.99883359236816e+02dB,1.00240079569334e+02°)
1.82600000000000e+07	(-1.99944451302495e+02dB,1.00770174021146e+02°)
1.82650000000000e+07	(-1.99971749954433e+02dB,1.00737066752421e+02°)
1.82700000000000e+07	(-1.99949720711428e+02dB,1.00181987306370e+02°)
1.82750000000000e+07	(-1.99973620083424e+02dB,1.00316224975557e+02°)
1.82800000000000e+07	(-1.99933606822484e+02dB,1.00417437034442e+02°)
1.82850000000000e+07	(-2.00022405631510e+02dB,1.00335338405801e+02°)
1.82900000000000e+07	(-1.99980972936830e+02dB,1.00433471029878e+02°)
1.82950000000000e+07	(-1.99922369835347e+02dB,1.00199099895872e+02°)
1.83000000000000e+07	(-1.99908504295533e+02dB,1.00325356287823e+02°)
1.83050000000000e+07	(-1.99962875324337e+02dB,1.00087941787803e+02°)
1.83100000000000e+07	(-1.99973874398140e+02dB,1.00070678995564e+02°)
1.83150000000000e+07	(-1.99997490964868e+02dB,1.00015073540663e+02°)
1.83200000000000e+07	(-1.99953947603621e+02dB,1.00154769929416e+02°)
1.83250000000000e+07	(-2.00011539649103e+02dB,1.00387845493052e+02°)
1.83300000000000e+07	(-2.00031404707124e+02dB,1.00401887724514e+02°)
1.83350000000000e+07	(-1.99922822876993e+02dB,9.99098472235025e+01°)
1.83400000000000e+07	(-2.00014101901635e+02dB,1.00471235144835e+02°)
1.83450000000000e+07	(-1.99914249910020e+02dB,1.00480996255138e+02°)
1.83500000000000e+07	(-1.99890506214595e+02dB,9.99726787245334e+01°)
1.83550000000000e+07	(-1.99917546528768e+02dB,1.00576023291654e+02°)
1.83600000000000e+07	(-1.99998166785093e+02dB,1.00790942454758e+02°)
1.83650000000000e+07	(-2.00070762164865e+02dB,1.00294321529800e+02°)
1.83700000000000e+07	(-1.99953375131962e+02dB,1.00405218093818e+02°)
1.83750000000000e+07	(-1.99996491531558e+02dB,1.00622158863568e+02°)
1.83800000000000e+07	(-2.00018349834712e+02dB,1.00420319440075e+02°)
1.83850000000000e+07	(-2.00051401832502e+02dB,1.00371233290137e+02°)
1.83900000000000e+07	(-2.00070056406317e+02dB,1.00554877422096e+02°)
1.83950000000000e+07	(-1.99989593337667e+02dB,1.00208501698568e+02°)
1.84000000000000e+07	(-2.00016894995448e+02dB,1.00649280051065e+02°)
1.84050000000000e+07	(-1.99994707504332e+02dB,1.00416471984867e+02°)
1.84100000000000e+07	(-2.00029354586819e+02dB,1.00233612957586e+02°)
1.84150000000000e+07	(-2.00024480062118e+02dB,1.00162270165110e+02°)
1.84200000000000e+07	(-2.00028584405917e+02dB,1.00563571831925e+02°)
1.84250000000000e+07	(-2.00067762887869e+02dB,1.00015987944374e+02°)
1.84300000000000e+07	(-2.00069851004556e+02dB,1.00445326072753e+02°)
1.84350000000000e+07	(-1.99949251811421e+02dB,1.00240399768209e+02°)
